cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed,salary_lpa
8.16,99.0,72.4,1,3,7,1,5,1,0.4,6,Civil,Male,Tier-3,0,0.0
8.35,81.1,66.4,0,0,5,9,5,2,0.7,8,Mechanical,Female,Tier-3,0,0.0
7.12,83.9,99.0,3,1,9,1,7,5,0.2,3,Civil,Female,Tier-1,0,0.0
9.33,60.4,74.5,0,1,3,1,1,2,1.2,7,Electronics,Female,Tier-3,0,0.0
9.84,77.2,73.6,0,4,11,7,6,5,0.7,7,Chemical,Female,Tier-2,1,13.02
9.96,89.2,78.8,0,0,14,2,6,3,2.9,5,Civil,Female,Tier-3,0,0.0
8.85,99.0,77.5,5,1,14,0,1,1,2.4,6,Computer Science,Female,Tier-2,1,19.62
8.21,69.8,95.7,0,0,8,7,5,0,1.5,3,Information Technology,Female,Tier-2,1,17.97
9.58,56.2,82.0,0,0,8,1,4,1,0.2,1,Computer Science,Male,Tier-2,0,0.0
8.64,68.7,58.0,2,3,4,5,1,1,0.2,1,Computer Science,Male,Tier-2,1,19.16
9.2,68.7,66.4,0,1,1,7,8,1,0.3,6,Electronics,Male,Tier-2,1,15.46
8.41,68.9,75.1,0,1,4,9,7,3,1.8,3,Information Technology,Male,Tier-3,1,16.53
7.97,88.9,88.3,0,0,15,8,6,3,1.0,4,Electrical,Male,Tier-2,0,0.0
8.78,82.1,55.2,0,1,9,0,5,4,0.2,5,Computer Science,Male,Tier-3,1,16.36
9.29,64.5,81.4,0,2,10,8,4,5,0.6,8,Computer Science,Female,Tier-2,1,22.42
8.75,95.0,84.5,1,1,1,7,8,0,3.7,1,Electrical,Female,Tier-2,0,0.0
9.19,99.0,86.5,1,1,3,5,4,3,1.3,3,Computer Science,Male,Tier-3,1,17.37
9.3,57.5,74.0,0,3,8,4,5,5,2.7,1,Computer Science,Male,Tier-2,1,23.09
8.83,92.1,88.6,0,2,3,5,2,3,1.7,5,Electronics,Female,Tier-1,1,21.54
9.39,76.0,64.4,0,1,2,1,8,1,1.3,6,Computer Science,Female,Tier-3,1,17.48
9.18,66.7,87.3,0,1,1,10,7,1,1.8,2,Computer Science,Female,Tier-3,1,16.66
8.71,60.5,74.2,0,1,9,2,8,5,1.2,8,Electronics,Female,Tier-3,1,15.48
9.78,72.6,75.6,0,0,11,8,0,2,0.8,2,Computer Science,Female,Tier-3,1,16.27
7.35,71.7,75.4,0,1,10,2,0,2,1.3,6,Civil,Male,Tier-3,0,0.0
8.12,79.8,83.5,0,4,3,9,1,2,0.3,4,Information Technology,Female,Tier-3,1,16.07
9.25,99.0,60.6,0,3,7,6,3,5,0.7,4,Computer Science,Female,Tier-3,1,17.54
9.84,71.9,86.5,1,2,10,10,4,3,3.0,2,Mechanical,Female,Tier-1,1,20.17
8.54,61.1,86.3,0,0,3,3,6,2,1.7,7,Civil,Male,Tier-2,0,0.0
8.83,74.0,71.1,0,4,13,10,3,0,2.6,5,Computer Science,Female,Tier-2,1,24.83
7.88,90.5,75.0,0,1,8,8,0,5,3.4,3,Computer Science,Male,Tier-3,1,16.63
9.34,75.0,63.8,0,0,9,3,7,2,0.9,3,Electronics,Female,Tier-2,1,16.27
9.32,85.8,59.9,0,1,12,9,2,4,0.2,6,Electronics,Female,Tier-2,0,0.0
9.28,80.0,77.6,0,2,8,9,8,4,1.4,7,Computer Science,Male,Tier-3,1,19.99
8.95,78.7,77.7,0,0,5,5,1,1,0.0,5,Information Technology,Female,Tier-3,0,0.0
9.47,97.0,70.6,0,2,11,1,0,3,0.1,3,Electrical,Female,Tier-2,0,0.0
8.84,66.4,58.8,1,2,10,6,7,5,0.3,4,Electrical,Male,Tier-3,0,0.0
8.86,65.5,80.9,0,0,12,2,2,4,0.0,3,Information Technology,Female,Tier-2,1,18.48
8.97,67.1,70.3,0,2,2,0,0,0,1.1,6,Computer Science,Male,Tier-3,1,16.47
8.95,82.1,65.3,0,3,6,6,2,1,1.7,3,Electronics,Male,Tier-2,1,18.19
8.19,78.6,91.6,0,0,8,4,7,4,1.4,7,Computer Science,Male,Tier-3,1,17.18
8.03,86.5,62.3,0,0,2,10,3,6,0.2,4,Computer Science,Male,Tier-2,1,17.29
7.55,77.1,82.3,2,0,6,6,6,2,1.6,6,Computer Science,Male,Tier-2,1,19.34
7.86,75.7,55.5,0,0,7,0,7,4,1.8,1,Computer Science,Male,Tier-3,0,0.0
8.72,81.9,56.3,0,1,14,4,6,4,0.1,6,Computer Science,Male,Tier-2,1,22.18
9.0,98.4,81.3,0,0,9,1,0,1,0.7,2,Mechanical,Male,Tier-1,0,0.0
9.05,64.1,70.6,0,3,11,0,3,3,1.2,3,Electronics,Female,Tier-3,0,0.0
8.49,67.0,59.8,0,4,9,5,8,2,0.5,2,Electrical,Male,Tier-2,0,0.0
9.81,78.5,87.3,0,0,14,4,6,2,2.2,2,Mechanical,Female,Tier-3,0,0.0
8.49,99.0,79.8,0,1,2,3,0,6,0.8,5,Electronics,Male,Tier-1,1,20.31
9.14,65.1,47.3,0,1,1,0,7,2,0.1,7,Information Technology,Male,Tier-2,1,19.38
9.79,77.9,87.5,0,1,13,4,3,2,0.8,5,Civil,Female,Tier-2,0,0.0
7.58,67.5,61.2,0,0,7,6,6,3,0.9,5,Computer Science,Male,Tier-1,1,25.2
8.68,82.8,52.8,0,0,6,0,5,2,3.1,6,Mechanical,Male,Tier-1,0,0.0
9.72,53.2,64.3,0,0,10,3,6,3,0.5,1,Computer Science,Female,Tier-3,1,17.94
9.52,65.6,74.5,0,0,10,5,0,1,2.2,8,Electronics,Female,Tier-2,1,16.45
8.83,93.3,76.0,0,2,13,7,5,0,0.4,1,Electrical,Male,Tier-2,0,0.0
9.38,78.1,53.7,0,0,10,6,2,3,0.6,2,Computer Science,Male,Tier-2,0,0.0
9.5,69.1,56.6,0,0,12,6,3,2,1.1,2,Computer Science,Female,Tier-2,1,20.83
8.99,77.5,65.1,0,1,4,7,0,1,2.2,7,Information Technology,Male,Tier-2,1,21.16
8.93,77.2,65.9,0,0,11,6,7,1,1.5,2,Electronics,Male,Tier-2,0,0.0
8.58,84.7,84.9,0,0,11,3,1,4,0.2,2,Mechanical,Female,Tier-3,0,0.0
9.21,53.1,69.6,0,1,9,10,2,4,0.2,4,Computer Science,Male,Tier-2,1,21.06
9.86,65.6,84.7,0,1,1,5,6,0,0.1,2,Computer Science,Male,Tier-2,1,19.63
8.37,66.5,89.2,0,0,7,1,1,0,1.0,7,Information Technology,Male,Tier-3,0,0.0
9.69,85.6,82.2,0,1,5,7,3,4,0.6,5,Computer Science,Male,Tier-2,1,21.54
7.3,77.9,35.0,3,1,5,2,6,5,2.1,2,Chemical,Male,Tier-2,0,0.0
7.91,95.3,71.0,0,1,6,3,2,4,4.5,7,Electronics,Male,Tier-1,1,23.14
8.43,87.9,72.8,1,1,15,1,1,1,2.1,6,Information Technology,Male,Tier-2,1,20.2
8.96,73.8,74.3,0,0,2,8,7,6,0.0,5,Chemical,Female,Tier-2,0,0.0
8.65,77.4,47.9,0,1,11,1,1,6,2.9,5,Mechanical,Male,Tier-3,0,0.0
7.67,93.5,65.1,0,1,14,5,6,3,0.1,2,Electronics,Male,Tier-3,0,0.0
6.89,95.2,57.3,2,2,11,2,2,4,0.6,2,Computer Science,Female,Tier-2,1,18.0
8.79,76.9,63.0,0,2,3,5,3,2,0.4,3,Information Technology,Male,Tier-2,1,19.23
8.92,66.2,71.6,0,1,11,3,5,3,0.2,5,Information Technology,Female,Tier-2,1,19.95
9.57,52.8,65.4,0,1,9,7,2,5,0.2,2,Mechanical,Male,Tier-1,1,18.08
7.12,52.8,63.9,0,1,4,2,0,3,0.4,6,Civil,Male,Tier-3,0,0.0
7.93,83.7,72.4,0,2,6,7,7,2,0.0,6,Computer Science,Male,Tier-3,1,16.21
9.31,83.4,68.6,0,2,13,2,3,6,0.1,2,Civil,Male,Tier-3,0,0.0
9.36,69.9,77.6,5,0,13,4,0,2,1.3,3,Information Technology,Female,Tier-3,0,0.0
9.8,93.6,69.5,0,0,3,10,1,2,1.0,4,Computer Science,Male,Tier-3,1,16.24
7.02,75.5,54.6,0,0,3,1,5,1,0.1,7,Computer Science,Female,Tier-1,1,21.46
9.17,70.9,61.6,0,0,9,5,0,6,0.6,5,Electronics,Female,Tier-2,0,0.0
8.99,92.1,70.7,1,3,9,6,8,4,0.9,5,Civil,Female,Tier-2,1,13.91
9.74,90.5,69.2,0,0,13,7,6,5,0.1,8,Electronics,Male,Tier-2,1,18.98
7.39,77.4,56.6,0,0,3,3,7,4,3.6,3,Electronics,Female,Tier-3,1,11.72
8.37,84.2,83.8,0,2,3,8,7,1,1.9,8,Computer Science,Female,Tier-3,1,17.51
9.18,85.7,79.1,0,0,15,1,5,6,0.3,4,Electronics,Female,Tier-3,1,12.97
9.1,99.0,67.2,1,0,6,7,7,3,0.7,1,Mechanical,Male,Tier-2,0,0.0
8.45,76.4,72.9,0,1,13,5,6,1,0.7,7,Computer Science,Male,Tier-3,1,17.82
9.47,63.8,61.1,0,1,1,3,0,4,0.4,6,Chemical,Female,Tier-3,0,0.0
7.06,85.5,86.1,0,0,14,1,2,0,1.4,6,Computer Science,Female,Tier-3,1,14.86
7.37,78.7,99.0,0,1,5,3,8,1,1.1,8,Mechanical,Male,Tier-2,0,0.0
8.9,79.3,66.6,0,0,9,2,7,0,2.0,3,Electronics,Female,Tier-1,1,20.27
8.67,77.6,90.9,0,1,9,3,4,0,0.0,2,Electrical,Female,Tier-2,0,0.0
9.28,58.9,63.8,0,1,8,3,0,5,0.9,2,Information Technology,Male,Tier-2,1,18.83
8.8,81.1,68.1,2,2,6,10,1,2,4.9,7,Electronics,Male,Tier-3,0,0.0
8.14,73.7,93.6,0,1,14,6,8,2,1.6,2,Electronics,Male,Tier-3,0,0.0
9.66,74.3,73.4,0,1,9,0,7,2,0.4,1,Electrical,Male,Tier-2,1,13.66
8.59,73.2,83.9,4,1,3,8,8,0,0.2,2,Civil,Male,Tier-2,0,0.0
8.4,77.5,71.5,0,0,13,4,1,4,0.6,1,Information Technology,Female,Tier-2,1,17.63
9.9,81.1,51.6,0,0,9,2,2,2,0.6,8,Chemical,Male,Tier-2,1,11.32
7.48,77.6,99.0,2,1,8,6,2,5,0.9,3,Mechanical,Female,Tier-1,1,16.19
8.54,91.9,72.2,0,0,12,6,0,2,0.1,1,Computer Science,Female,Tier-1,1,23.88
9.1,87.1,77.0,0,1,15,7,1,3,0.5,2,Computer Science,Male,Tier-1,1,27.99
8.48,77.1,65.5,0,0,1,9,4,5,1.9,5,Civil,Male,Tier-1,0,0.0
8.06,65.6,85.1,0,2,9,3,6,0,1.0,2,Mechanical,Female,Tier-2,0,0.0
9.2,85.0,84.2,1,4,8,8,5,0,0.6,6,Information Technology,Female,Tier-3,1,17.77
8.22,74.2,54.8,1,0,8,1,1,2,0.4,1,Computer Science,Female,Tier-1,0,0.0
9.45,76.0,77.2,0,1,6,5,7,3,0.3,6,Computer Science,Female,Tier-3,1,18.39
7.17,62.2,86.4,1,1,9,2,3,3,1.4,1,Information Technology,Male,Tier-3,1,12.81
8.98,83.0,90.6,0,2,15,7,1,1,0.6,4,Electrical,Male,Tier-3,1,10.83
8.22,99.0,83.4,0,0,8,7,3,1,0.3,4,Information Technology,Female,Tier-3,0,0.0
9.05,71.9,84.5,2,1,2,5,7,2,1.7,4,Mechanical,Male,Tier-3,1,10.38
9.47,85.5,68.0,1,1,6,3,0,5,0.3,8,Computer Science,Male,Tier-3,1,16.01
8.32,93.0,59.0,0,0,12,7,8,0,0.1,2,Electronics,Male,Tier-1,1,20.35
8.79,71.7,71.0,0,0,11,5,7,5,0.8,7,Information Technology,Male,Tier-2,1,20.87
7.06,48.9,58.7,0,0,15,8,7,3,0.3,7,Computer Science,Male,Tier-3,0,0.0
7.43,86.3,65.4,0,2,8,6,8,3,0.0,1,Civil,Female,Tier-1,1,14.2
9.12,79.0,65.2,0,0,14,8,6,3,0.7,8,Civil,Female,Tier-2,1,13.95
8.71,81.7,62.8,0,1,13,7,8,0,2.2,4,Information Technology,Male,Tier-1,1,27.67
9.71,78.7,81.9,0,0,13,3,0,6,1.0,5,Mechanical,Male,Tier-3,0,0.0
9.17,91.9,61.8,1,0,6,5,0,1,0.0,3,Information Technology,Male,Tier-2,1,16.45
8.2,76.8,98.9,0,1,13,6,3,6,0.5,3,Computer Science,Male,Tier-3,1,16.97
8.43,99.0,87.9,0,2,14,3,1,2,0.3,4,Information Technology,Female,Tier-2,1,19.66
8.62,86.4,90.5,2,1,11,3,7,1,1.1,4,Electronics,Male,Tier-1,1,21.51
8.27,90.1,66.0,0,1,9,9,0,3,0.6,7,Information Technology,Male,Tier-3,1,14.52
7.65,78.1,77.6,0,1,12,2,3,5,0.2,8,Chemical,Male,Tier-3,0,0.0
9.08,81.7,61.4,0,1,5,9,8,5,0.6,8,Electronics,Male,Tier-3,1,14.12
9.27,57.7,77.8,0,1,8,5,1,3,2.7,4,Information Technology,Male,Tier-2,1,19.41
9.79,71.1,52.0,0,2,10,10,5,0,0.5,3,Mechanical,Male,Tier-1,1,19.14
8.89,90.9,88.8,0,1,2,1,3,6,2.0,8,Information Technology,Male,Tier-3,1,17.38
9.48,77.2,66.6,0,1,12,10,3,0,0.6,4,Computer Science,Female,Tier-2,1,21.87
8.46,64.5,78.9,0,1,5,3,5,6,1.4,8,Computer Science,Male,Tier-2,1,22.0
8.49,69.8,81.4,0,0,1,7,3,6,1.5,6,Information Technology,Male,Tier-3,0,0.0
9.69,69.7,67.8,0,0,5,2,8,0,1.4,5,Computer Science,Female,Tier-2,1,20.91
9.4,77.5,64.6,0,0,7,7,7,2,1.0,5,Information Technology,Male,Tier-3,1,16.21
9.26,68.0,73.4,4,1,1,6,7,4,3.0,8,Civil,Female,Tier-2,0,0.0
7.24,95.1,85.4,1,0,13,6,4,5,2.6,7,Information Technology,Male,Tier-3,1,15.95
8.86,80.5,73.1,1,0,10,10,5,6,0.4,5,Electronics,Male,Tier-2,1,16.41
9.59,61.3,82.8,0,2,3,8,0,4,1.2,8,Electrical,Male,Tier-2,1,13.34
9.33,96.4,85.3,0,1,6,3,0,5,1.1,8,Mechanical,Male,Tier-1,1,17.57
9.18,77.5,72.5,0,0,12,10,8,6,0.2,5,Electronics,Female,Tier-3,0,0.0
9.57,84.1,73.5,1,1,1,7,3,6,0.3,6,Electrical,Female,Tier-2,1,13.06
7.76,81.7,76.8,0,0,3,1,2,6,0.4,6,Information Technology,Male,Tier-3,0,0.0
8.64,83.0,89.9,0,1,8,2,4,2,0.4,1,Computer Science,Female,Tier-1,1,25.57
9.57,73.9,70.5,0,1,9,3,8,5,1.9,4,Mechanical,Female,Tier-2,1,14.9
9.58,82.0,89.8,0,0,7,8,8,2,1.4,2,Computer Science,Female,Tier-2,1,21.75
6.87,76.2,78.3,0,0,4,0,2,2,1.6,7,Information Technology,Male,Tier-3,0,0.0
6.87,82.3,65.4,4,0,7,6,6,1,2.4,1,Information Technology,Male,Tier-1,1,20.96
8.2,75.8,74.5,0,0,7,1,2,5,0.7,2,Chemical,Female,Tier-3,0,0.0
8.84,74.5,60.4,0,0,11,4,2,2,1.8,2,Information Technology,Female,Tier-3,0,0.0
8.28,60.5,57.5,0,4,7,0,3,1,1.2,1,Mechanical,Female,Tier-2,0,0.0
8.44,77.9,82.9,0,1,8,5,1,5,0.6,4,Information Technology,Male,Tier-2,1,18.43
8.21,80.7,85.4,0,2,11,2,5,0,0.2,1,Chemical,Male,Tier-2,0,0.0
8.84,99.0,74.6,1,1,14,5,4,5,0.6,3,Computer Science,Male,Tier-3,1,18.14
6.9,83.8,75.6,0,1,14,7,1,3,0.2,8,Electrical,Female,Tier-2,0,0.0
9.4,69.3,67.5,0,0,4,7,1,4,0.3,6,Electronics,Female,Tier-2,1,14.93
8.61,65.8,77.2,0,0,4,3,1,3,0.3,8,Information Technology,Male,Tier-1,1,22.37
9.19,81.2,99.0,0,1,9,6,3,4,1.4,5,Mechanical,Male,Tier-1,1,18.32
7.24,69.1,88.1,0,2,8,5,2,0,0.7,8,Computer Science,Female,Tier-3,1,14.67
8.5,71.2,74.0,1,0,15,1,8,4,1.6,6,Electronics,Male,Tier-2,1,16.03
9.66,69.0,72.9,0,1,11,5,4,0,2.1,6,Computer Science,Female,Tier-2,1,23.26
8.46,74.1,70.1,3,0,4,1,0,5,0.9,6,Computer Science,Male,Tier-2,0,0.0
9.32,86.8,56.7,1,1,6,3,1,3,0.5,6,Electrical,Female,Tier-3,0,0.0
8.86,54.1,68.7,0,1,9,4,6,1,1.9,1,Chemical,Male,Tier-3,0,0.0
7.91,93.5,83.8,1,1,13,8,7,5,0.8,1,Chemical,Female,Tier-2,1,10.03
9.97,75.6,62.9,0,0,14,2,5,6,1.9,3,Civil,Female,Tier-1,1,17.89
9.12,70.4,71.4,0,0,12,4,6,5,0.3,5,Electrical,Male,Tier-2,1,12.76
9.83,88.7,60.5,0,1,14,1,1,4,0.8,2,Electrical,Female,Tier-3,0,0.0
7.83,75.5,85.2,0,4,15,2,5,6,0.2,3,Computer Science,Male,Tier-2,1,23.45
7.54,65.4,58.4,1,0,6,4,5,6,1.2,4,Computer Science,Male,Tier-3,0,0.0
9.31,59.7,82.7,0,1,11,6,3,5,0.9,1,Computer Science,Male,Tier-2,1,21.07
9.22,86.3,88.4,0,1,5,5,3,2,0.8,1,Computer Science,Male,Tier-2,1,21.0
8.68,87.1,70.8,1,0,12,1,1,1,1.0,3,Civil,Male,Tier-1,0,0.0
9.43,73.0,66.1,0,1,7,8,2,1,0.5,1,Chemical,Male,Tier-1,0,0.0
8.34,93.9,81.2,0,0,2,7,5,0,0.2,5,Information Technology,Female,Tier-2,1,16.47
7.71,78.4,95.8,0,1,8,8,3,3,1.6,5,Computer Science,Male,Tier-1,1,26.04
7.65,93.9,92.4,0,1,11,8,2,2,0.5,6,Information Technology,Female,Tier-3,1,14.8
9.11,66.5,74.0,0,1,7,4,0,3,4.5,3,Mechanical,Male,Tier-3,0,0.0
7.68,65.0,63.5,2,0,6,10,2,6,0.7,3,Chemical,Female,Tier-1,1,12.44
9.73,71.8,72.0,0,2,3,6,0,6,0.7,6,Electronics,Female,Tier-2,1,17.61
9.21,73.2,53.0,1,0,9,6,3,3,1.1,3,Information Technology,Male,Tier-2,1,19.17
9.43,91.8,67.8,0,1,15,9,3,1,1.1,4,Mechanical,Female,Tier-1,1,18.63
9.74,81.5,80.9,0,1,2,8,0,2,0.2,1,Computer Science,Male,Tier-1,1,24.26
8.87,68.9,70.2,0,1,4,8,6,4,0.3,2,Civil,Female,Tier-2,0,0.0
8.17,78.1,67.2,0,0,2,5,4,6,0.3,8,Information Technology,Female,Tier-3,0,0.0
7.58,72.9,74.3,0,3,6,2,0,2,0.1,2,Chemical,Female,Tier-2,0,0.0
8.93,68.4,71.5,0,0,12,7,4,0,0.0,2,Electrical,Male,Tier-1,1,14.34
7.81,77.0,84.8,0,3,7,0,6,5,1.0,3,Mechanical,Male,Tier-3,0,0.0
7.76,75.7,57.8,1,0,9,9,5,1,0.7,4,Mechanical,Male,Tier-3,0,0.0
7.72,68.8,81.8,0,0,6,10,4,2,2.2,4,Computer Science,Male,Tier-3,0,0.0
9.15,68.7,74.4,4,0,6,3,7,0,0.4,2,Information Technology,Male,Tier-3,0,0.0
8.44,87.8,80.6,1,0,5,9,8,4,1.5,2,Electrical,Male,Tier-3,1,9.59
8.51,83.1,56.9,0,0,10,1,0,3,0.1,4,Information Technology,Female,Tier-2,0,0.0
7.74,89.3,86.5,0,0,11,4,5,3,1.7,6,Information Technology,Male,Tier-2,1,20.32
8.12,74.6,82.1,0,4,12,6,1,0,2.5,3,Civil,Male,Tier-1,1,16.05
9.29,64.9,96.8,1,1,10,10,7,1,1.0,7,Information Technology,Female,Tier-2,1,21.45
7.28,71.1,64.2,1,0,4,0,4,3,1.3,3,Civil,Female,Tier-2,0,0.0
9.13,90.3,67.4,0,0,10,3,0,1,4.4,2,Computer Science,Male,Tier-2,1,21.08
9.59,58.8,51.8,0,1,11,2,4,1,0.5,5,Mechanical,Female,Tier-2,1,13.67
9.09,95.3,64.3,0,0,4,3,4,3,0.0,8,Computer Science,Female,Tier-3,0,0.0
7.95,64.7,93.6,1,2,4,5,1,4,1.1,3,Civil,Male,Tier-3,0,0.0
8.9,87.4,78.8,0,1,5,9,3,5,0.0,5,Electronics,Male,Tier-3,0,0.0
7.94,65.8,65.6,1,1,1,5,5,2,0.8,1,Electronics,Female,Tier-3,0,0.0
8.39,70.9,76.7,0,1,2,0,0,5,0.9,7,Information Technology,Female,Tier-2,1,17.05
8.82,53.3,74.2,0,1,3,2,8,3,0.9,3,Electrical,Male,Tier-2,0,0.0
8.87,99.0,50.2,3,0,7,0,6,2,0.2,5,Electronics,Male,Tier-3,1,11.64
9.14,84.9,52.5,1,0,13,0,5,1,0.1,7,Information Technology,Male,Tier-3,1,14.97
8.18,85.6,89.4,0,0,13,0,0,6,2.4,1,Civil,Female,Tier-3,0,0.0
7.93,72.1,84.6,0,1,1,2,7,4,0.8,1,Chemical,Male,Tier-2,0,0.0
9.6,66.8,55.7,0,1,15,1,7,1,0.4,2,Computer Science,Male,Tier-3,1,18.08
9.0,87.3,73.4,0,1,3,3,3,6,1.5,5,Electronics,Male,Tier-2,1,17.0
9.43,63.6,65.7,0,0,7,6,3,4,2.5,2,Electronics,Female,Tier-3,0,0.0
9.44,76.0,89.2,0,1,6,10,0,6,0.5,6,Electronics,Female,Tier-2,1,17.7
7.34,63.0,80.8,0,0,2,10,8,5,0.1,7,Electronics,Male,Tier-2,1,14.81
9.44,79.5,60.6,0,1,4,1,7,5,1.2,8,Computer Science,Female,Tier-3,1,18.42
8.63,55.0,76.6,0,2,1,1,6,5,2.4,7,Information Technology,Male,Tier-3,1,17.44
9.69,60.2,74.5,0,1,12,10,1,0,3.9,8,Chemical,Male,Tier-1,1,17.69
8.18,67.7,74.5,1,3,5,6,6,5,1.7,1,Computer Science,Male,Tier-1,1,28.16
8.54,85.4,68.4,0,3,12,8,3,4,0.3,7,Mechanical,Male,Tier-2,1,14.67
8.06,71.6,75.3,0,1,2,10,2,4,0.4,3,Electrical,Male,Tier-3,0,0.0
8.64,89.8,63.9,0,0,14,2,3,5,0.1,3,Computer Science,Male,Tier-3,1,16.08
9.79,96.0,59.6,0,0,8,9,5,1,1.2,3,Civil,Male,Tier-3,0,0.0
8.65,74.3,58.8,0,1,10,7,6,5,0.2,5,Computer Science,Male,Tier-3,1,17.25
9.7,60.3,61.4,0,4,6,5,1,5,0.6,8,Computer Science,Female,Tier-3,1,19.94
8.31,89.6,80.5,0,1,12,5,6,3,0.8,4,Electronics,Male,Tier-3,1,13.53
9.55,59.5,80.8,1,0,12,2,1,6,0.5,6,Mechanical,Male,Tier-3,0,0.0
8.67,67.2,94.0,1,3,1,9,1,3,0.2,6,Computer Science,Male,Tier-2,1,20.16
8.07,57.6,72.0,0,0,14,8,0,6,0.3,2,Computer Science,Female,Tier-1,1,24.14
8.22,89.6,84.1,1,1,2,8,6,2,1.0,7,Electronics,Female,Tier-3,0,0.0
9.41,84.9,75.6,1,1,4,3,0,0,1.3,4,Computer Science,Female,Tier-1,1,25.83
9.21,97.4,78.9,1,2,3,9,2,4,1.0,7,Computer Science,Female,Tier-2,1,21.48
9.62,72.7,85.5,0,2,9,5,7,2,3.4,4,Mechanical,Male,Tier-3,1,12.86
8.54,68.1,82.6,0,2,1,4,0,5,1.0,1,Mechanical,Male,Tier-3,0,0.0
8.38,71.7,76.4,0,1,7,3,5,4,0.3,8,Chemical,Female,Tier-2,0,0.0
8.88,62.0,67.0,0,1,9,1,1,4,0.7,2,Information Technology,Female,Tier-1,1,23.65
7.84,95.1,78.6,0,1,9,3,8,0,1.8,1,Computer Science,Male,Tier-2,1,21.01
8.65,99.0,92.7,0,2,6,6,1,0,0.4,4,Mechanical,Male,Tier-2,0,0.0
8.53,69.3,77.3,0,0,14,2,5,6,1.3,6,Chemical,Female,Tier-3,0,0.0
8.72,85.1,69.9,1,0,12,2,3,2,1.5,1,Electronics,Female,Tier-3,0,0.0
9.01,76.1,85.7,0,0,13,10,8,3,2.7,1,Information Technology,Male,Tier-3,1,16.47
7.93,83.3,57.0,0,1,7,2,0,4,0.5,5,Electrical,Male,Tier-1,0,0.0
9.87,90.7,70.3,0,0,8,8,0,1,0.3,2,Mechanical,Female,Tier-2,1,12.7
9.55,64.3,62.2,0,1,3,0,2,2,0.7,7,Computer Science,Female,Tier-2,1,19.92
8.92,72.3,73.4,0,0,5,4,5,4,5.0,2,Chemical,Female,Tier-3,0,0.0
7.27,92.4,91.2,0,0,13,8,2,6,2.3,4,Information Technology,Male,Tier-1,1,24.71
9.44,84.1,83.3,0,0,4,6,6,0,0.3,3,Electrical,Male,Tier-2,1,12.06
8.07,81.9,50.7,1,1,9,0,8,5,0.2,1,Mechanical,Male,Tier-3,1,9.68
9.9,84.1,67.0,0,0,9,3,1,0,0.6,2,Electronics,Male,Tier-3,1,11.34
8.47,85.3,55.5,0,0,4,5,3,0,0.2,3,Information Technology,Female,Tier-3,1,13.22
7.99,91.9,88.8,1,3,12,4,2,0,1.4,2,Computer Science,Male,Tier-3,0,0.0
8.46,87.0,67.4,1,2,14,1,5,5,0.0,6,Computer Science,Male,Tier-3,1,18.42
8.42,77.4,76.0,0,2,2,0,4,3,0.3,4,Information Technology,Female,Tier-2,1,17.95
8.55,82.2,76.6,0,1,1,10,2,3,0.0,6,Information Technology,Male,Tier-3,1,14.7
7.92,77.2,77.7,0,2,3,3,8,4,0.3,1,Computer Science,Male,Tier-3,0,0.0
9.03,69.0,37.4,2,1,2,9,7,4,0.1,7,Electronics,Female,Tier-2,1,17.24
9.03,77.4,79.7,0,3,5,4,2,2,1.1,5,Electronics,Male,Tier-3,0,0.0
7.47,76.6,67.9,0,0,15,3,4,0,0.8,4,Computer Science,Female,Tier-3,0,0.0
9.3,57.6,86.0,0,0,6,2,4,6,0.2,4,Electronics,Male,Tier-2,0,0.0
8.37,87.3,77.6,0,0,14,9,4,0,0.2,4,Computer Science,Female,Tier-3,1,16.87
7.86,89.3,83.2,0,2,9,7,7,5,0.3,8,Electrical,Female,Tier-3,0,0.0
8.73,84.5,65.5,0,1,4,5,2,1,1.6,3,Information Technology,Male,Tier-2,1,19.43
8.88,88.6,60.3,0,1,4,10,2,1,0.2,4,Mechanical,Male,Tier-1,1,16.54
6.82,75.9,86.6,0,1,15,2,7,0,0.1,5,Information Technology,Female,Tier-2,1,17.72
9.79,71.8,82.3,0,2,4,5,8,1,0.7,6,Electronics,Male,Tier-3,1,14.95
8.02,89.4,77.9,1,2,1,9,4,1,2.0,1,Electrical,Male,Tier-3,0,0.0
8.61,65.3,77.9,0,1,14,7,7,0,0.3,2,Electrical,Male,Tier-3,0,0.0
8.56,64.9,80.5,1,1,3,6,4,3,0.1,7,Civil,Female,Tier-3,0,0.0
9.21,83.4,58.2,0,0,4,0,3,3,0.7,3,Civil,Male,Tier-3,0,0.0
9.3,83.0,89.0,0,1,14,5,1,6,1.3,4,Civil,Male,Tier-3,0,0.0
8.98,89.2,73.0,0,2,1,0,3,4,1.0,2,Mechanical,Male,Tier-3,0,0.0
6.73,57.5,73.4,2,1,5,3,1,3,0.5,6,Electrical,Male,Tier-2,0,0.0
7.4,76.8,69.6,0,1,10,9,6,0,0.0,4,Information Technology,Male,Tier-2,0,0.0
9.08,64.4,42.9,0,0,9,2,6,6,0.4,1,Electronics,Female,Tier-2,1,15.32
8.57,88.3,82.5,0,0,1,6,8,1,2.5,5,Mechanical,Female,Tier-1,1,16.54
